constructorResultsId,constructorId,GP_year,GrandPrix_name,Circuit_name,points,GP_Id
1,McLaren,2008,Australian Grand Prix,Albert Park Grand Prix Circuit,14,18
2,Williams,2008,Australian Grand Prix,Albert Park Grand Prix Circuit,9,18
3,Ferrari,2008,Australian Grand Prix,Albert Park Grand Prix Circuit,1,18
4,Red Bull,2008,Australian Grand Prix,Albert Park Grand Prix Circuit,0,18
5,Ferrari,2008,Bahrain Grand Prix,Bahrain International Circuit,18,20
6,McLaren,2008,Bahrain Grand Prix,Bahrain International Circuit,4,20
7,Red Bull,2008,Bahrain Grand Prix,Bahrain International Circuit,2,20
8,Williams,2008,Bahrain Grand Prix,Bahrain International Circuit,1,20
9,Ferrari,2008,Spanish Grand Prix,Circuit de Barcelona-Catalunya,18,21
10,McLaren,2008,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,21
11,Red Bull,2008,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,21
12,Williams,2008,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,21
13,McLaren,2008,Monaco Grand Prix,Circuit de Monaco,11,23
14,Ferrari,2008,Monaco Grand Prix,Circuit de Monaco,6,23
15,Red Bull,2008,Monaco Grand Prix,Circuit de Monaco,5,23
16,Williams,2008,Monaco Grand Prix,Circuit de Monaco,2,23
17,Red Bull,2008,Canadian Grand Prix,Circuit Gilles Villeneuve,6,24
18,Ferrari,2008,Canadian Grand Prix,Circuit Gilles Villeneuve,4,24
19,McLaren,2008,Canadian Grand Prix,Circuit Gilles Villeneuve,0,24
20,Williams,2008,Canadian Grand Prix,Circuit Gilles Villeneuve,0,24
21,McLaren,2008,British Grand Prix,Silverstone Circuit,14,26
22,Ferrari,2008,British Grand Prix,Silverstone Circuit,5,26
23,Williams,2008,British Grand Prix,Silverstone Circuit,1,26
24,Red Bull,2008,British Grand Prix,Silverstone Circuit,0,26
25,McLaren,2008,Hungarian Grand Prix,Hungaroring,14,28
26,Ferrari,2008,Hungarian Grand Prix,Hungaroring,6,28
27,Red Bull,2008,Hungarian Grand Prix,Hungaroring,0,28
28,Williams,2008,Hungarian Grand Prix,Hungaroring,0,28
29,Ferrari,2008,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,30
30,McLaren,2008,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,30
31,Red Bull,2008,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,30
32,Williams,2008,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,30
33,McLaren,2008,Italian Grand Prix,Autodromo Nazionale di Monza,10,31
34,Ferrari,2008,Italian Grand Prix,Autodromo Nazionale di Monza,3,31
35,Red Bull,2008,Italian Grand Prix,Autodromo Nazionale di Monza,1,31
36,Williams,2008,Italian Grand Prix,Autodromo Nazionale di Monza,0,31
37,Williams,2008,Singapore Grand Prix,Marina Bay Street Circuit,9,32
38,McLaren,2008,Singapore Grand Prix,Marina Bay Street Circuit,6,32
39,Red Bull,2008,Singapore Grand Prix,Marina Bay Street Circuit,2,32
40,Ferrari,2008,Singapore Grand Prix,Marina Bay Street Circuit,0,32
41,Ferrari,2008,São Paulo Grand Prix,Autódromo José Carlos Pace,16,35
42,McLaren,2008,São Paulo Grand Prix,Autódromo José Carlos Pace,6,35
43,Red Bull,2008,São Paulo Grand Prix,Autódromo José Carlos Pace,0,35
44,Williams,2008,São Paulo Grand Prix,Autódromo José Carlos Pace,0,35
45,Ferrari,2007,Australian Grand Prix,Albert Park Grand Prix Circuit,13,36
46,McLaren,2007,Australian Grand Prix,Albert Park Grand Prix Circuit,14,36
47,Williams,2007,Australian Grand Prix,Albert Park Grand Prix Circuit,2,36
48,Red Bull,2007,Australian Grand Prix,Albert Park Grand Prix Circuit,0,36
49,Ferrari,2007,Bahrain Grand Prix,Bahrain International Circuit,16,38
50,McLaren,2007,Bahrain Grand Prix,Bahrain International Circuit,12,38
51,Williams,2007,Bahrain Grand Prix,Bahrain International Circuit,0,38
52,Red Bull,2007,Bahrain Grand Prix,Bahrain International Circuit,0,38
53,Ferrari,2007,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,39
54,McLaren,2007,Spanish Grand Prix,Circuit de Barcelona-Catalunya,14,39
55,Red Bull,2007,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,39
56,Williams,2007,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,39
57,McLaren,2007,Monaco Grand Prix,Circuit de Monaco,18,40
58,Ferrari,2007,Monaco Grand Prix,Circuit de Monaco,7,40
59,Williams,2007,Monaco Grand Prix,Circuit de Monaco,2,40
60,Red Bull,2007,Monaco Grand Prix,Circuit de Monaco,0,40
61,McLaren,2007,Canadian Grand Prix,Circuit Gilles Villeneuve,12,41
62,Williams,2007,Canadian Grand Prix,Circuit Gilles Villeneuve,6,41
63,Ferrari,2007,Canadian Grand Prix,Circuit Gilles Villeneuve,4,41
64,Red Bull,2007,Canadian Grand Prix,Circuit Gilles Villeneuve,0,41
65,Ferrari,2007,British Grand Prix,Silverstone Circuit,14,44
66,McLaren,2007,British Grand Prix,Silverstone Circuit,14,44
67,Red Bull,2007,British Grand Prix,Silverstone Circuit,0,44
68,Williams,2007,British Grand Prix,Silverstone Circuit,0,44
69,McLaren,2007,Hungarian Grand Prix,Hungaroring,15,46
70,Ferrari,2007,Hungarian Grand Prix,Hungaroring,8,46
71,Williams,2007,Hungarian Grand Prix,Hungaroring,2,46
72,Red Bull,2007,Hungarian Grand Prix,Hungaroring,0,46
73,McLaren,2007,Italian Grand Prix,Autodromo Nazionale di Monza,18,48
74,Ferrari,2007,Italian Grand Prix,Autodromo Nazionale di Monza,6,48
75,Williams,2007,Italian Grand Prix,Autodromo Nazionale di Monza,3,48
76,Red Bull,2007,Italian Grand Prix,Autodromo Nazionale di Monza,0,48
77,Ferrari,2007,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,49
78,McLaren,2007,Belgian Grand Prix,Circuit de Spa-Francorchamps,11,49
79,Williams,2007,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,49
80,Red Bull,2007,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,49
81,Ferrari,2007,São Paulo Grand Prix,Autódromo José Carlos Pace,18,52
82,McLaren,2007,São Paulo Grand Prix,Autódromo José Carlos Pace,8,52
83,Williams,2007,São Paulo Grand Prix,Autódromo José Carlos Pace,5,52
84,Red Bull,2007,São Paulo Grand Prix,Autódromo José Carlos Pace,0,52
85,Ferrari,2006,Bahrain Grand Prix,Bahrain International Circuit,8,53
86,McLaren,2006,Bahrain Grand Prix,Bahrain International Circuit,10,53
87,Williams,2006,Bahrain Grand Prix,Bahrain International Circuit,5,53
88,Red Bull,2006,Bahrain Grand Prix,Bahrain International Circuit,1,53
89,McLaren,2006,Australian Grand Prix,Albert Park Grand Prix Circuit,8,55
90,Red Bull,2006,Australian Grand Prix,Albert Park Grand Prix Circuit,1,55
91,Ferrari,2006,Australian Grand Prix,Albert Park Grand Prix Circuit,0,55
92,Williams,2006,Australian Grand Prix,Albert Park Grand Prix Circuit,0,55
93,Ferrari,2006,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,15,56
94,McLaren,2006,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,56
95,Williams,2006,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,56
96,Red Bull,2006,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,56
97,Ferrari,2006,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13,58
98,McLaren,2006,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,58
99,Williams,2006,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,58
100,Red Bull,2006,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,58
101,McLaren,2006,Monaco Grand Prix,Circuit de Monaco,8,59
102,Red Bull,2006,Monaco Grand Prix,Circuit de Monaco,6,59
103,Ferrari,2006,Monaco Grand Prix,Circuit de Monaco,4,59
104,Williams,2006,Monaco Grand Prix,Circuit de Monaco,0,59
105,Ferrari,2006,British Grand Prix,Silverstone Circuit,12,60
106,McLaren,2006,British Grand Prix,Silverstone Circuit,9,60
107,Williams,2006,British Grand Prix,Silverstone Circuit,0,60
108,Red Bull,2006,British Grand Prix,Silverstone Circuit,0,60
109,Ferrari,2006,Canadian Grand Prix,Circuit Gilles Villeneuve,12,61
110,McLaren,2006,Canadian Grand Prix,Circuit Gilles Villeneuve,6,61
111,Red Bull,2006,Canadian Grand Prix,Circuit Gilles Villeneuve,1,61
112,Williams,2006,Canadian Grand Prix,Circuit Gilles Villeneuve,0,61
113,McLaren,2006,Hungarian Grand Prix,Hungaroring,8,65
114,Red Bull,2006,Hungarian Grand Prix,Hungaroring,4,65
115,Ferrari,2006,Hungarian Grand Prix,Hungaroring,3,65
116,Williams,2006,Hungarian Grand Prix,Hungaroring,0,65
117,Ferrari,2006,Italian Grand Prix,Autodromo Nazionale di Monza,10,67
118,McLaren,2006,Italian Grand Prix,Autodromo Nazionale di Monza,8,67
119,Williams,2006,Italian Grand Prix,Autodromo Nazionale di Monza,0,67
120,Red Bull,2006,Italian Grand Prix,Autodromo Nazionale di Monza,0,67
121,Ferrari,2006,Japanese Grand Prix,Suzuka Circuit,8,69
122,McLaren,2006,Japanese Grand Prix,Suzuka Circuit,4,69
123,Williams,2006,Japanese Grand Prix,Suzuka Circuit,0,69
124,Red Bull,2006,Japanese Grand Prix,Suzuka Circuit,0,69
125,Ferrari,2006,São Paulo Grand Prix,Autódromo José Carlos Pace,15,70
126,McLaren,2006,São Paulo Grand Prix,Autódromo José Carlos Pace,5,70
127,Red Bull,2006,São Paulo Grand Prix,Autódromo José Carlos Pace,0,70
128,Williams,2006,São Paulo Grand Prix,Autódromo José Carlos Pace,0,70
129,Ferrari,2005,Australian Grand Prix,Albert Park Grand Prix Circuit,8,71
130,Red Bull,2005,Australian Grand Prix,Albert Park Grand Prix Circuit,7,71
131,Williams,2005,Australian Grand Prix,Albert Park Grand Prix Circuit,4,71
132,McLaren,2005,Australian Grand Prix,Albert Park Grand Prix Circuit,4,71
133,McLaren,2005,Bahrain Grand Prix,Bahrain International Circuit,10,73
134,Williams,2005,Bahrain Grand Prix,Bahrain International Circuit,3,73
135,Red Bull,2005,Bahrain Grand Prix,Bahrain International Circuit,1,73
136,Ferrari,2005,Bahrain Grand Prix,Bahrain International Circuit,0,73
137,Ferrari,2005,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,8,74
138,McLaren,2005,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,74
139,Williams,2005,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,5,74
140,Red Bull,2005,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,74
141,McLaren,2005,Spanish Grand Prix,Circuit de Barcelona-Catalunya,12,75
142,Williams,2005,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,75
143,Red Bull,2005,Spanish Grand Prix,Circuit de Barcelona-Catalunya,1,75
144,Ferrari,2005,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,75
145,McLaren,2005,Monaco Grand Prix,Circuit de Monaco,14,76
146,Williams,2005,Monaco Grand Prix,Circuit de Monaco,14,76
147,Ferrari,2005,Monaco Grand Prix,Circuit de Monaco,3,76
148,Red Bull,2005,Monaco Grand Prix,Circuit de Monaco,0,76
149,McLaren,2005,Canadian Grand Prix,Circuit Gilles Villeneuve,10,78
150,Ferrari,2005,Canadian Grand Prix,Circuit Gilles Villeneuve,14,78
151,Williams,2005,Canadian Grand Prix,Circuit Gilles Villeneuve,4,78
152,Red Bull,2005,Canadian Grand Prix,Circuit Gilles Villeneuve,3,78
153,McLaren,2005,British Grand Prix,Silverstone Circuit,16,81
154,Ferrari,2005,British Grand Prix,Silverstone Circuit,5,81
155,Williams,2005,British Grand Prix,Silverstone Circuit,0,81
156,Red Bull,2005,British Grand Prix,Silverstone Circuit,0,81
157,McLaren,2005,Hungarian Grand Prix,Hungaroring,10,83
158,Ferrari,2005,Hungarian Grand Prix,Hungaroring,8,83
159,Williams,2005,Hungarian Grand Prix,Hungaroring,5,83
160,Red Bull,2005,Hungarian Grand Prix,Hungaroring,0,83
161,McLaren,2005,Italian Grand Prix,Autodromo Nazionale di Monza,15,85
162,Williams,2005,Italian Grand Prix,Autodromo Nazionale di Monza,2,85
163,Ferrari,2005,Italian Grand Prix,Autodromo Nazionale di Monza,0,85
164,Red Bull,2005,Italian Grand Prix,Autodromo Nazionale di Monza,0,85
165,McLaren,2005,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,86
166,Williams,2005,Belgian Grand Prix,Circuit de Spa-Francorchamps,5,86
167,Ferrari,2005,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,86
168,Red Bull,2005,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,86
169,McLaren,2005,São Paulo Grand Prix,Autódromo José Carlos Pace,18,87
170,Ferrari,2005,São Paulo Grand Prix,Autódromo José Carlos Pace,8,87
171,Red Bull,2005,São Paulo Grand Prix,Autódromo José Carlos Pace,0,87
172,Williams,2005,São Paulo Grand Prix,Autódromo José Carlos Pace,0,87
173,McLaren,2005,Japanese Grand Prix,Suzuka Circuit,10,88
174,Williams,2005,Japanese Grand Prix,Suzuka Circuit,5,88
175,Red Bull,2005,Japanese Grand Prix,Suzuka Circuit,3,88
176,Ferrari,2005,Japanese Grand Prix,Suzuka Circuit,2,88
177,Ferrari,2004,Australian Grand Prix,Albert Park Grand Prix Circuit,18,90
178,Williams,2004,Australian Grand Prix,Albert Park Grand Prix Circuit,9,90
179,McLaren,2004,Australian Grand Prix,Albert Park Grand Prix Circuit,1,90
180,Ferrari,2004,Bahrain Grand Prix,Bahrain International Circuit,18,92
181,Williams,2004,Bahrain Grand Prix,Bahrain International Circuit,2,92
182,McLaren,2004,Bahrain Grand Prix,Bahrain International Circuit,0,92
183,Ferrari,2004,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,13,93
184,Williams,2004,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,8,93
185,McLaren,2004,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,93
186,Ferrari,2004,Spanish Grand Prix,Circuit de Barcelona-Catalunya,18,94
187,Williams,2004,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,94
188,McLaren,2004,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,94
189,Ferrari,2004,Monaco Grand Prix,Circuit de Monaco,6,95
190,Williams,2004,Monaco Grand Prix,Circuit de Monaco,5,95
191,McLaren,2004,Monaco Grand Prix,Circuit de Monaco,0,95
192,Ferrari,2004,Canadian Grand Prix,Circuit Gilles Villeneuve,18,97
193,McLaren,2004,Canadian Grand Prix,Circuit Gilles Villeneuve,7,97
194,Williams,2004,Canadian Grand Prix,Circuit Gilles Villeneuve,0,97
195,Ferrari,2004,British Grand Prix,Silverstone Circuit,16,100
196,McLaren,2004,British Grand Prix,Silverstone Circuit,10,100
197,Williams,2004,British Grand Prix,Silverstone Circuit,4,100
198,Ferrari,2004,Hungarian Grand Prix,Hungaroring,18,102
199,Williams,2004,Hungarian Grand Prix,Hungaroring,7,102
200,McLaren,2004,Hungarian Grand Prix,Hungaroring,0,102
201,McLaren,2004,Belgian Grand Prix,Circuit de Spa-Francorchamps,12,103
202,Ferrari,2004,Belgian Grand Prix,Circuit de Spa-Francorchamps,14,103
203,Williams,2004,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,103
204,Ferrari,2004,Italian Grand Prix,Autodromo Nazionale di Monza,18,104
205,Williams,2004,Italian Grand Prix,Autodromo Nazionale di Monza,6,104
206,McLaren,2004,Italian Grand Prix,Autodromo Nazionale di Monza,3,104
207,Ferrari,2004,Japanese Grand Prix,Suzuka Circuit,10,106
208,Williams,2004,Japanese Grand Prix,Suzuka Circuit,10,106
209,McLaren,2004,Japanese Grand Prix,Suzuka Circuit,3,106
210,Williams,2004,São Paulo Grand Prix,Autódromo José Carlos Pace,14,107
211,McLaren,2004,São Paulo Grand Prix,Autódromo José Carlos Pace,8,107
212,Ferrari,2004,São Paulo Grand Prix,Autódromo José Carlos Pace,8,107
213,McLaren,2003,Australian Grand Prix,Albert Park Grand Prix Circuit,16,108
214,Williams,2003,Australian Grand Prix,Albert Park Grand Prix Circuit,9,108
215,Ferrari,2003,Australian Grand Prix,Albert Park Grand Prix Circuit,5,108
216,McLaren,2003,São Paulo Grand Prix,Autódromo José Carlos Pace,13,110
217,Williams,2003,São Paulo Grand Prix,Autódromo José Carlos Pace,2,110
218,Ferrari,2003,São Paulo Grand Prix,Autódromo José Carlos Pace,0,110
219,Ferrari,2003,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,16,111
220,McLaren,2003,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,12,111
221,Williams,2003,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,7,111
222,Ferrari,2003,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16,112
223,Williams,2003,Spanish Grand Prix,Circuit de Barcelona-Catalunya,9,112
224,McLaren,2003,Spanish Grand Prix,Circuit de Barcelona-Catalunya,0,112
225,Ferrari,2003,Austrian Grand Prix,Red Bull Ring,16,113
226,McLaren,2003,Austrian Grand Prix,Red Bull Ring,12,113
227,Williams,2003,Austrian Grand Prix,Red Bull Ring,3,113
228,Williams,2003,Monaco Grand Prix,Circuit de Monaco,15,114
229,McLaren,2003,Monaco Grand Prix,Circuit de Monaco,10,114
230,Ferrari,2003,Monaco Grand Prix,Circuit de Monaco,7,114
231,Ferrari,2003,Canadian Grand Prix,Circuit Gilles Villeneuve,14,115
232,Williams,2003,Canadian Grand Prix,Circuit Gilles Villeneuve,14,115
233,McLaren,2003,Canadian Grand Prix,Circuit Gilles Villeneuve,3,115
234,Ferrari,2003,British Grand Prix,Silverstone Circuit,15,118
235,Williams,2003,British Grand Prix,Silverstone Circuit,8,118
236,McLaren,2003,British Grand Prix,Silverstone Circuit,10,118
237,McLaren,2003,Hungarian Grand Prix,Hungaroring,12,120
238,Williams,2003,Hungarian Grand Prix,Hungaroring,11,120
239,Ferrari,2003,Hungarian Grand Prix,Hungaroring,1,120
240,Ferrari,2003,Italian Grand Prix,Autodromo Nazionale di Monza,16,121
241,Williams,2003,Italian Grand Prix,Autodromo Nazionale di Monza,12,121
242,McLaren,2003,Italian Grand Prix,Autodromo Nazionale di Monza,5,121
243,Ferrari,2003,Japanese Grand Prix,Suzuka Circuit,11,123
244,McLaren,2003,Japanese Grand Prix,Suzuka Circuit,14,123
245,Williams,2003,Japanese Grand Prix,Suzuka Circuit,0,123
246,Ferrari,2002,Australian Grand Prix,Albert Park Grand Prix Circuit,10,124
247,Williams,2002,Australian Grand Prix,Albert Park Grand Prix Circuit,6,124
248,McLaren,2002,Australian Grand Prix,Albert Park Grand Prix Circuit,4,124
249,Ferrari,2002,São Paulo Grand Prix,Autódromo José Carlos Pace,10,126
250,Williams,2002,São Paulo Grand Prix,Autódromo José Carlos Pace,8,126
251,McLaren,2002,São Paulo Grand Prix,Autódromo José Carlos Pace,4,126
252,Ferrari,2002,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,16,127
253,Williams,2002,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,7,127
254,McLaren,2002,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,127
255,Ferrari,2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,128
256,Williams,2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,128
257,McLaren,2002,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,128
258,Ferrari,2002,Austrian Grand Prix,Red Bull Ring,16,129
259,Williams,2002,Austrian Grand Prix,Red Bull Ring,7,129
260,McLaren,2002,Austrian Grand Prix,Red Bull Ring,1,129
261,McLaren,2002,Monaco Grand Prix,Circuit de Monaco,10,130
262,Ferrari,2002,Monaco Grand Prix,Circuit de Monaco,6,130
263,Williams,2002,Monaco Grand Prix,Circuit de Monaco,4,130
264,Ferrari,2002,Canadian Grand Prix,Circuit Gilles Villeneuve,14,131
265,McLaren,2002,Canadian Grand Prix,Circuit Gilles Villeneuve,9,131
266,Williams,2002,Canadian Grand Prix,Circuit Gilles Villeneuve,0,131
267,Ferrari,2002,British Grand Prix,Silverstone Circuit,16,133
268,Williams,2002,British Grand Prix,Silverstone Circuit,4,133
269,McLaren,2002,British Grand Prix,Silverstone Circuit,0,133
270,Ferrari,2002,Hungarian Grand Prix,Hungaroring,16,136
271,Williams,2002,Hungarian Grand Prix,Hungaroring,4,136
272,McLaren,2002,Hungarian Grand Prix,Hungaroring,5,136
273,Ferrari,2002,Belgian Grand Prix,Circuit de Spa-Francorchamps,16,137
274,Williams,2002,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,137
275,McLaren,2002,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,137
276,Ferrari,2002,Italian Grand Prix,Autodromo Nazionale di Monza,16,138
277,McLaren,2002,Italian Grand Prix,Autodromo Nazionale di Monza,0,138
278,Williams,2002,Italian Grand Prix,Autodromo Nazionale di Monza,0,138
279,Ferrari,2002,Japanese Grand Prix,Suzuka Circuit,16,140
280,McLaren,2002,Japanese Grand Prix,Suzuka Circuit,4,140
281,Williams,2002,Japanese Grand Prix,Suzuka Circuit,3,140
282,Ferrari,2001,Australian Grand Prix,Albert Park Grand Prix Circuit,14,141
283,McLaren,2001,Australian Grand Prix,Albert Park Grand Prix Circuit,6,141
284,Williams,2001,Australian Grand Prix,Albert Park Grand Prix Circuit,0,141
285,McLaren,2001,São Paulo Grand Prix,Autódromo José Carlos Pace,10,143
286,Ferrari,2001,São Paulo Grand Prix,Autódromo José Carlos Pace,6,143
287,Williams,2001,São Paulo Grand Prix,Autódromo José Carlos Pace,0,143
288,Williams,2001,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,144
289,McLaren,2001,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,144
290,Ferrari,2001,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,144
291,Ferrari,2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10,145
292,Williams,2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,145
293,McLaren,2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,145
294,McLaren,2001,Austrian Grand Prix,Red Bull Ring,10,146
295,Ferrari,2001,Austrian Grand Prix,Red Bull Ring,10,146
296,Williams,2001,Austrian Grand Prix,Red Bull Ring,0,146
297,Ferrari,2001,Monaco Grand Prix,Circuit de Monaco,16,147
298,McLaren,2001,Monaco Grand Prix,Circuit de Monaco,2,147
299,Williams,2001,Monaco Grand Prix,Circuit de Monaco,0,147
300,Williams,2001,Canadian Grand Prix,Circuit Gilles Villeneuve,10,148
301,Ferrari,2001,Canadian Grand Prix,Circuit Gilles Villeneuve,6,148
302,McLaren,2001,Canadian Grand Prix,Circuit Gilles Villeneuve,4,148
303,McLaren,2001,British Grand Prix,Silverstone Circuit,10,151
304,Ferrari,2001,British Grand Prix,Silverstone Circuit,10,151
305,Williams,2001,British Grand Prix,Silverstone Circuit,3,151
306,Ferrari,2001,Hungarian Grand Prix,Hungaroring,16,153
307,McLaren,2001,Hungarian Grand Prix,Hungaroring,6,153
308,Williams,2001,Hungarian Grand Prix,Hungaroring,3,153
309,Ferrari,2001,Belgian Grand Prix,Circuit de Spa-Francorchamps,12,154
310,McLaren,2001,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,154
311,Williams,2001,Belgian Grand Prix,Circuit de Spa-Francorchamps,0,154
312,Williams,2001,Italian Grand Prix,Autodromo Nazionale di Monza,14,155
313,Ferrari,2001,Italian Grand Prix,Autodromo Nazionale di Monza,9,155
314,McLaren,2001,Italian Grand Prix,Autodromo Nazionale di Monza,0,155
315,Ferrari,2001,Japanese Grand Prix,Suzuka Circuit,12,157
316,Williams,2001,Japanese Grand Prix,Suzuka Circuit,7,157
317,McLaren,2001,Japanese Grand Prix,Suzuka Circuit,7,157
318,Ferrari,2000,Australian Grand Prix,Albert Park Grand Prix Circuit,16,158
319,Williams,2000,Australian Grand Prix,Albert Park Grand Prix Circuit,4,158
320,McLaren,2000,Australian Grand Prix,Albert Park Grand Prix Circuit,0,158
321,Ferrari,2000,São Paulo Grand Prix,Autódromo José Carlos Pace,10,159
322,Williams,2000,São Paulo Grand Prix,Autódromo José Carlos Pace,3,159
323,McLaren,2000,São Paulo Grand Prix,Autódromo José Carlos Pace,0,159
324,Ferrari,2000,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,13,160
325,McLaren,2000,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,160
326,Williams,2000,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,160
327,McLaren,2000,British Grand Prix,Silverstone Circuit,16,161
328,Ferrari,2000,British Grand Prix,Silverstone Circuit,4,161
329,Williams,2000,British Grand Prix,Silverstone Circuit,5,161
330,McLaren,2000,Spanish Grand Prix,Circuit de Barcelona-Catalunya,16,162
331,Ferrari,2000,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,162
332,Williams,2000,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,162
333,McLaren,2000,Monaco Grand Prix,Circuit de Monaco,11,164
334,Ferrari,2000,Monaco Grand Prix,Circuit de Monaco,6,164
335,Williams,2000,Monaco Grand Prix,Circuit de Monaco,0,164
336,Ferrari,2000,Canadian Grand Prix,Circuit Gilles Villeneuve,16,165
337,McLaren,2000,Canadian Grand Prix,Circuit Gilles Villeneuve,3,165
338,Williams,2000,Canadian Grand Prix,Circuit Gilles Villeneuve,0,165
339,McLaren,2000,Austrian Grand Prix,Red Bull Ring,16,167
340,Ferrari,2000,Austrian Grand Prix,Red Bull Ring,4,167
341,Williams,2000,Austrian Grand Prix,Red Bull Ring,2,167
342,McLaren,2000,Hungarian Grand Prix,Hungaroring,14,169
343,Ferrari,2000,Hungarian Grand Prix,Hungaroring,9,169
344,Williams,2000,Hungarian Grand Prix,Hungaroring,2,169
345,McLaren,2000,Belgian Grand Prix,Circuit de Spa-Francorchamps,13,170
346,Ferrari,2000,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,170
347,Williams,2000,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,170
348,Ferrari,2000,Italian Grand Prix,Autodromo Nazionale di Monza,10,171
349,McLaren,2000,Italian Grand Prix,Autodromo Nazionale di Monza,6,171
350,Williams,2000,Italian Grand Prix,Autodromo Nazionale di Monza,4,171
351,Ferrari,2000,Japanese Grand Prix,Suzuka Circuit,13,173
352,McLaren,2000,Japanese Grand Prix,Suzuka Circuit,10,173
353,Williams,2000,Japanese Grand Prix,Suzuka Circuit,2,173
354,Ferrari,1999,Australian Grand Prix,Albert Park Grand Prix Circuit,10,175
355,Williams,1999,Australian Grand Prix,Albert Park Grand Prix Circuit,4,175
356,McLaren,1999,Australian Grand Prix,Albert Park Grand Prix Circuit,0,175
357,McLaren,1999,São Paulo Grand Prix,Autódromo José Carlos Pace,10,176
358,Ferrari,1999,São Paulo Grand Prix,Autódromo José Carlos Pace,8,176
359,Williams,1999,São Paulo Grand Prix,Autódromo José Carlos Pace,3,176
360,Ferrari,1999,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,177
361,McLaren,1999,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,177
362,Williams,1999,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,0,177
363,Ferrari,1999,Monaco Grand Prix,Circuit de Monaco,16,178
