PitStop_Id,D_number,Driver_code,Driver_name,GP_year,GrandPrix_name,Circuit_name,N_stop,lap,PitStop_time,duration,milliseconds
1710,18,STR,Lance Stroll,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,14,15:43:25,22.774,22774
1711,11,PER,Sergio Pérez,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,15,15:45:09,23.133,23133
1712,4,NOR,Lando Norris,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,19,15:52:24,23.182,23182
1713,16,LEC,Charles Leclerc,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,21,15:55:38,22.449,22449
1714,44,HAM,Lewis Hamilton,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,22,15:57:31,23.497,23497
1715,77,BOT,Valtteri Bottas,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,23,15:59:25,22.579,22579
1716,23,ALB,Alexander Albon,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,23,16:00:08,22.506,22506
1717,20,MAG,Kevin Magnussen,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,25,16:04:08,22.584,22584
1718,18,STR,Lance Stroll,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,30,16:13:12,25.25,25250
1719,63,RUS,George Russell,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,30,16:13:41,22.442,22442
1720,27,HUL,Nico Hülkenberg,2019,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,31,16:15:01,23,23000
1721,33,VER,Max Verstappen,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,1,15:14:58,31.211,31211
1722,18,STR,Lance Stroll,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,15,15:35:16,18.838,18838
1723,44,HAM,Lewis Hamilton,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,19,15:40:19,23.912,23912
1724,16,LEC,Charles Leclerc,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,20,15:41:42,23.833,23833
1725,20,MAG,Kevin Magnussen,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,20,15:42:25,24.4,24400
1726,18,STR,Lance Stroll,2019,Italian Grand Prix,Autodromo Nazionale di Monza,2,22,15:45:38,24.419,24419
1727,4,NOR,Lando Norris,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,23,15:46:48,24.311,24311
1728,63,RUS,George Russell,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,23,15:47:03,24.198,24198
1729,23,ALB,Alexander Albon,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,26,15:50:47,29.83,29830
1730,77,BOT,Valtteri Bottas,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,27,15:51:41,23.7,23700
1731,55,SAI,Carlos Sainz,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,27,15:52:12,27.01,27010
1732,33,VER,Max Verstappen,2019,Italian Grand Prix,Autodromo Nazionale di Monza,2,27,15:52:30,24.303,24303
1733,11,PER,Sergio Pérez,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,28,15:54:06,25.34,25340
1734,27,HUL,Nico Hülkenberg,2019,Italian Grand Prix,Autodromo Nazionale di Monza,1,29,15:55:13,24.092,24092
1735,20,MAG,Kevin Magnussen,2019,Italian Grand Prix,Autodromo Nazionale di Monza,2,34,16:03:34,24.978,24978
1736,44,HAM,Lewis Hamilton,2019,Italian Grand Prix,Autodromo Nazionale di Monza,2,49,16:23:22,23.731,23731
1737,27,HUL,Nico Hülkenberg,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:15:37,29.563,29563
1738,63,RUS,George Russell,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,1,20:15:56,38.752,38752
1739,11,PER,Sergio Pérez,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,13,20:37:45,29.082,29082
1740,20,MAG,Kevin Magnussen,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,18,20:46:43,29.403,29403
1741,33,VER,Max Verstappen,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,19,20:48:22,28.846,28846
1742,16,LEC,Charles Leclerc,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,20,20:50:05,29.168,29168
1743,23,ALB,Alexander Albon,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,20,20:50:14,28.606,28606
1744,4,NOR,Lando Norris,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,20,20:50:16,30.397,30397
1745,77,BOT,Valtteri Bottas,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,22,20:53:46,29.234,29234
1746,44,HAM,Lewis Hamilton,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,26,21:00:55,28.93,28930
1747,18,STR,Lance Stroll,2019,Singapore Grand Prix,Marina Bay Street Circuit,1,31,21:10:22,29.482,29482
1748,27,HUL,Nico Hülkenberg,2019,Singapore Grand Prix,Marina Bay Street Circuit,2,36,21:19:55,29.152,29152
1749,55,SAI,Carlos Sainz,2019,Singapore Grand Prix,Marina Bay Street Circuit,2,35,21:20:33,30.623,30623
1750,18,STR,Lance Stroll,2019,Singapore Grand Prix,Marina Bay Street Circuit,2,41,21:32:33,39.188,39188
1751,18,STR,Lance Stroll,2019,Singapore Grand Prix,Marina Bay Street Circuit,3,44,21:39:08,29.46,29460
1752,20,MAG,Kevin Magnussen,2019,Singapore Grand Prix,Marina Bay Street Circuit,2,56,22:04:12,30.916,30916
1753,16,LEC,Charles Leclerc,2019,Japanese Grand Prix,Suzuka Circuit,1,3,14:18:21,30.502,30502
1754,4,NOR,Lando Norris,2019,Japanese Grand Prix,Suzuka Circuit,1,4,14:20:04,25.347,25347
1755,23,ALB,Alexander Albon,2019,Japanese Grand Prix,Suzuka Circuit,1,15,14:37:38,23.354,23354
1756,77,BOT,Valtteri Bottas,2019,Japanese Grand Prix,Suzuka Circuit,1,17,14:40:21,23,23000
1757,20,MAG,Kevin Magnussen,2019,Japanese Grand Prix,Suzuka Circuit,1,17,14:41:19,24.156,24156
1758,18,STR,Lance Stroll,2019,Japanese Grand Prix,Suzuka Circuit,1,18,14:42:37,23.292,23292
1759,27,HUL,Nico Hülkenberg,2019,Japanese Grand Prix,Suzuka Circuit,1,19,14:44:14,24.132,24132
1760,11,PER,Sergio Pérez,2019,Japanese Grand Prix,Suzuka Circuit,1,19,14:44:18,22.88,22880
1761,44,HAM,Lewis Hamilton,2019,Japanese Grand Prix,Suzuka Circuit,1,21,14:46:51,23.582,23582
1762,16,LEC,Charles Leclerc,2019,Japanese Grand Prix,Suzuka Circuit,2,25,14:54:00,23.58,23580
1763,4,NOR,Lando Norris,2019,Japanese Grand Prix,Suzuka Circuit,2,25,14:54:15,23.949,23949
1764,63,RUS,George Russell,2019,Japanese Grand Prix,Suzuka Circuit,1,25,14:54:38,23.792,23792
1765,55,SAI,Carlos Sainz,2019,Japanese Grand Prix,Suzuka Circuit,1,26,14:55:21,23.476,23476
1766,23,ALB,Alexander Albon,2019,Japanese Grand Prix,Suzuka Circuit,2,34,15:07:55,23.301,23301
1767,77,BOT,Valtteri Bottas,2019,Japanese Grand Prix,Suzuka Circuit,2,36,15:10:17,23.157,23157
1768,11,PER,Sergio Pérez,2019,Japanese Grand Prix,Suzuka Circuit,2,41,15:19:44,23.301,23301
1769,44,HAM,Lewis Hamilton,2019,Japanese Grand Prix,Suzuka Circuit,2,42,15:19:47,23.591,23591
1770,16,LEC,Charles Leclerc,2019,Japanese Grand Prix,Suzuka Circuit,3,46,15:27:14,23.28,23280
1771,20,MAG,Kevin Magnussen,2019,Japanese Grand Prix,Suzuka Circuit,2,47,15:30:01,23.973,23973
1772,33,VER,Max Verstappen,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,5,13:21:07,24.493,24493
1773,23,ALB,Alexander Albon,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,14,13:32:50,22.192,22192
1774,16,LEC,Charles Leclerc,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,15,13:34:07,22.002,22002
1775,55,SAI,Carlos Sainz,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,15,13:34:37,22.241,22241
1776,27,HUL,Nico Hülkenberg,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,18,13:38:48,22.484,22484
1777,11,PER,Sergio Pérez,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,20,13:41:30,22.357,22357
1778,63,RUS,George Russell,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,22,13:44:55,22.887,22887
1779,44,HAM,Lewis Hamilton,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,23,13:45:01,22.269,22269
1780,20,MAG,Kevin Magnussen,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,28,13:53:14,23.084,23084
1781,55,SAI,Carlos Sainz,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,35,14:02:44,22.179,22179
1782,77,BOT,Valtteri Bottas,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,36,14:02:45,22.179,22179
1783,18,STR,Lance Stroll,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,37,14:04:58,22.745,22745
1784,16,LEC,Charles Leclerc,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,43,14:12:15,25.786,25786
1785,23,ALB,Alexander Albon,2019,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,44,14:13:47,22.003,22003
1786,23,ALB,Alexander Albon,2019,United States Grand Prix,Circuit of the Americas,1,1,13:15:12,34.1,34100
1787,18,STR,Lance Stroll,2019,United States Grand Prix,Circuit of the Americas,1,9,13:29:09,24.567,24567
1788,33,VER,Max Verstappen,2019,United States Grand Prix,Circuit of the Americas,1,13,13:35:21,23.716,23716
1789,77,BOT,Valtteri Bottas,2019,United States Grand Prix,Circuit of the Americas,1,14,13:36:58,24.151,24151
1790,55,SAI,Carlos Sainz,2019,United States Grand Prix,Circuit of the Americas,1,18,13:44:27,24.784,24784
1791,20,MAG,Kevin Magnussen,2019,United States Grand Prix,Circuit of the Americas,1,18,13:44:43,24.929,24929
1792,4,NOR,Lando Norris,2019,United States Grand Prix,Circuit of the Americas,1,19,13:46:03,24.678,24678
1793,16,LEC,Charles Leclerc,2019,United States Grand Prix,Circuit of the Americas,1,20,13:47:33,29.157,29157
1794,23,ALB,Alexander Albon,2019,United States Grand Prix,Circuit of the Americas,2,20,13:48:02,23.213,23213
1795,63,RUS,George Russell,2019,United States Grand Prix,Circuit of the Americas,1,23,13:53:46,23.702,23702
1796,44,HAM,Lewis Hamilton,2019,United States Grand Prix,Circuit of the Americas,1,24,13:53:57,23.943,23943
1797,11,PER,Sergio Pérez,2019,United States Grand Prix,Circuit of the Americas,1,24,13:54:54,24.207,24207
1798,27,HUL,Nico Hülkenberg,2019,United States Grand Prix,Circuit of the Americas,1,27,14:00:05,24.245,24245
1799,18,STR,Lance Stroll,2019,United States Grand Prix,Circuit of the Americas,2,29,14:03:38,25.195,25195
1800,33,VER,Max Verstappen,2019,United States Grand Prix,Circuit of the Americas,2,34,14:10:45,23.444,23444
1801,77,BOT,Valtteri Bottas,2019,United States Grand Prix,Circuit of the Americas,2,35,14:12:18,23.819,23819
1802,27,HUL,Nico Hülkenberg,2019,United States Grand Prix,Circuit of the Americas,2,39,14:20:30,23.684,23684
1803,23,ALB,Alexander Albon,2019,United States Grand Prix,Circuit of the Americas,3,40,14:21:47,23.705,23705
1804,20,MAG,Kevin Magnussen,2019,United States Grand Prix,Circuit of the Americas,2,40,14:22:38,24.731,24731
1805,16,LEC,Charles Leclerc,2019,United States Grand Prix,Circuit of the Americas,2,42,14:24:44,23.844,23844
1806,4,NOR,Lando Norris,2019,United States Grand Prix,Circuit of the Americas,2,42,14:25:17,25.776,25776
1807,63,RUS,George Russell,2019,United States Grand Prix,Circuit of the Americas,2,46,14:33:29,28.748,28748
1808,11,PER,Sergio Pérez,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,17,14:34:32,23.079,23079
1809,44,HAM,Lewis Hamilton,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,20,14:37:36,22.882,22882
1810,33,VER,Max Verstappen,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,21,14:38:49,22.818,22818
1811,63,RUS,George Russell,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,23,14:42:37,22.5,22500
1812,23,ALB,Alexander Albon,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,24,14:42:52,23.073,23073
1813,77,BOT,Valtteri Bottas,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,26,14:45:14,23.148,23148
1814,4,NOR,Lando Norris,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,27,14:47:00,23.381,23381
1815,27,HUL,Nico Hülkenberg,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,27,14:47:09,23.344,23344
1816,20,MAG,Kevin Magnussen,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,27,14:47:22,23.891,23891
1817,18,STR,Lance Stroll,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,28,14:48:22,23.346,23346
1818,16,LEC,Charles Leclerc,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,29,14:49:09,22.966,22966
1819,55,SAI,Carlos Sainz,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,1,29,14:49:33,22.77,22770
1820,77,BOT,Valtteri Bottas,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,41,15:03:49,23.21,23210
1821,44,HAM,Lewis Hamilton,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,43,15:05:54,23.088,23088
1822,33,VER,Max Verstappen,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,44,15:07:03,22.657,22657
1823,27,HUL,Nico Hülkenberg,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,44,15:08:36,23.596,23596
1824,11,PER,Sergio Pérez,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,45,15:09:29,23.142,23142
1825,23,ALB,Alexander Albon,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,50,15:14:54,23.071,23071
1826,33,VER,Max Verstappen,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,3,54,15:19:35,22.593,22593
1827,4,NOR,Lando Norris,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,53,15:19:55,23.355,23355
1828,18,STR,Lance Stroll,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,53,15:19:57,24.841,24841
1829,20,MAG,Kevin Magnussen,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,53,15:20:13,23.479,23479
1830,16,LEC,Charles Leclerc,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,54,15:20:29,23.042,23042
1831,27,HUL,Nico Hülkenberg,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,3,53,15:20:31,22.747,22747
1832,63,RUS,George Russell,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,2,54,15:22:31,23.199,23199
1833,44,HAM,Lewis Hamilton,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,3,66,15:37:46,23.06,23060
1834,63,RUS,George Russell,2019,São Paulo Grand Prix,Autódromo José Carlos Pace,3,66,15:38:17,22.441,22441
1835,18,STR,Lance Stroll,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,5,17:22:34,28.842,28842
1836,4,NOR,Lando Norris,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,8,17:27:40,22.974,22974
1837,16,LEC,Charles Leclerc,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,12,17:34:14,21.697,21697
1838,55,SAI,Carlos Sainz,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,12,17:34:43,21.928,21928
1839,23,ALB,Alexander Albon,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,13,17:36:11,22.028,22028
1840,27,HUL,Nico Hülkenberg,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,18,17:45:13,21.578,21578
1841,20,MAG,Kevin Magnussen,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,20,17:48:59,21.531,21531
1842,18,STR,Lance Stroll,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,2,23,17:54:47,21.778,21778
1843,33,VER,Max Verstappen,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,25,17:56:36,21.023,21023
1844,44,HAM,Lewis Hamilton,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,26,17:58:06,22.178,22178
1845,77,BOT,Valtteri Bottas,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,29,18:04:02,21.145,21145
1846,63,RUS,George Russell,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,32,18:10:43,22.272,22272
1847,11,PER,Sergio Pérez,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,1,37,18:18:24,22.23,22230
1848,16,LEC,Charles Leclerc,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,2,38,18:19:14,21.274,21274
1849,55,SAI,Carlos Sainz,2019,Abu Dhabi Grand Prix,Yas Marina Circuit,2,41,18:25:36,21.466,21466
1850,63,RUS,George Russell,2020,Austrian Grand Prix,Red Bull Ring,1,25,15:42:53,21.417,21417
1851,77,BOT,Valtteri Bottas,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:06,21.937,21937
1852,44,HAM,Lewis Hamilton,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:14,21.85,21850
1853,23,ALB,Alexander Albon,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:25,21.279,21279
1854,4,NOR,Lando Norris,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:33,23.637,23637
1855,11,PER,Sergio Pérez,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:34,22.383,22383
1856,16,LEC,Charles Leclerc,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:38,22.756,22756
1857,55,SAI,Carlos Sainz,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:43:41,23.827,23827
1858,31,OCO,Esteban Ocon,2020,Austrian Grand Prix,Red Bull Ring,1,26,15:44:17,21.683,21683
1859,23,ALB,Alexander Albon,2020,Austrian Grand Prix,Red Bull Ring,2,51,16:15:09,21.842,21842
1860,4,NOR,Lando Norris,2020,Austrian Grand Prix,Red Bull Ring,2,51,16:15:19,21.921,21921
1861,16,LEC,Charles Leclerc,2020,Austrian Grand Prix,Red Bull Ring,2,51,16:15:24,21.972,21972
1862,55,SAI,Carlos Sainz,2020,Austrian Grand Prix,Red Bull Ring,2,52,16:17:02,21.805,21805
1863,77,BOT,Valtteri Bottas,2020,Austrian Grand Prix,Red Bull Ring,2,56,16:23:58,16.407,16407
1864,44,HAM,Lewis Hamilton,2020,Austrian Grand Prix,Red Bull Ring,2,56,16:24:00,16.365,16365
1865,11,PER,Sergio Pérez,2020,Austrian Grand Prix,Red Bull Ring,2,56,16:24:01,16.546,16546
1866,23,ALB,Alexander Albon,2020,Austrian Grand Prix,Red Bull Ring,3,56,16:24:03,17.035,17035
1867,4,NOR,Lando Norris,2020,Austrian Grand Prix,Red Bull Ring,3,56,16:24:03,18.163,18163
1868,16,LEC,Charles Leclerc,2020,Austrian Grand Prix,Red Bull Ring,3,56,16:24:05,18.748,18748
1869,55,SAI,Carlos Sainz,2020,Austrian Grand Prix,Red Bull Ring,3,56,16:24:08,20.064,20064
1870,31,OCO,Esteban Ocon,2020,Austrian Grand Prix,Red Bull Ring,2,56,16:24:09,19.626,19626
1871,16,LEC,Charles Leclerc,2020,Austrian Grand Prix,Red Bull Ring,1,1,15:14:20,39.715,39715
1872,33,VER,Max Verstappen,2020,Austrian Grand Prix,Red Bull Ring,1,24,15:42:09,20.937,20937
1873,44,HAM,Lewis Hamilton,2020,Austrian Grand Prix,Red Bull Ring,1,27,15:45:28,21.729,21729
1874,20,MAG,Kevin Magnussen,2020,Austrian Grand Prix,Red Bull Ring,1,31,15:51:02,21.977,21977
1875,55,SAI,Carlos Sainz,2020,Austrian Grand Prix,Red Bull Ring,1,32,15:51:49,25.983,25983
1876,18,STR,Lance Stroll,2020,Austrian Grand Prix,Red Bull Ring,1,33,15:53:01,22.118,22118
1877,77,BOT,Valtteri Bottas,2020,Austrian Grand Prix,Red Bull Ring,1,34,15:53:38,21.376,21376
1878,63,RUS,George Russell,2020,Austrian Grand Prix,Red Bull Ring,1,34,15:54:49,21.697,21697
1879,23,ALB,Alexander Albon,2020,Austrian Grand Prix,Red Bull Ring,1,35,15:55:11,21.505,21505
1880,11,PER,Sergio Pérez,2020,Austrian Grand Prix,Red Bull Ring,1,38,15:58:45,22.761,22761
1881,4,NOR,Lando Norris,2020,Austrian Grand Prix,Red Bull Ring,1,39,16:00:02,22.406,22406
1882,55,SAI,Carlos Sainz,2020,Austrian Grand Prix,Red Bull Ring,2,66,16:31:07,21.873,21873
1883,33,VER,Max Verstappen,2020,Austrian Grand Prix,Red Bull Ring,2,68,16:32:33,21.091,21091
1884,16,LEC,Charles Leclerc,2020,Hungarian Grand Prix,Hungaroring,1,2,15:16:15,22.266,22266
1885,77,BOT,Valtteri Bottas,2020,Hungarian Grand Prix,Hungaroring,1,2,15:16:16,21.906,21906
1886,44,HAM,Lewis Hamilton,2020,Hungarian Grand Prix,Hungaroring,1,3,15:17:37,22.32,22320
1887,18,STR,Lance Stroll,2020,Hungarian Grand Prix,Hungaroring,1,3,15:17:46,23.081,23081
1888,11,PER,Sergio Pérez,2020,Hungarian Grand Prix,Hungaroring,1,3,15:17:53,23.263,23263
1889,55,SAI,Carlos Sainz,2020,Hungarian Grand Prix,Hungaroring,1,3,15:17:55,27.131,27131
1890,23,ALB,Alexander Albon,2020,Hungarian Grand Prix,Hungaroring,1,3,15:17:58,23.046,23046
1891,33,VER,Max Verstappen,2020,Hungarian Grand Prix,Hungaroring,1,4,15:19:18,21.529,21529
1892,31,OCO,Esteban Ocon,2020,Hungarian Grand Prix,Hungaroring,1,4,15:19:35,24.281,24281
1893,4,NOR,Lando Norris,2020,Hungarian Grand Prix,Hungaroring,1,4,15:19:40,23.012,23012
1894,63,RUS,George Russell,2020,Hungarian Grand Prix,Hungaroring,1,4,15:19:42,21.184,21184
1895,63,RUS,George Russell,2020,Hungarian Grand Prix,Hungaroring,2,19,15:41:33,21.367,21367
1896,16,LEC,Charles Leclerc,2020,Hungarian Grand Prix,Hungaroring,2,20,15:42:29,22.564,22564
1897,31,OCO,Esteban Ocon,2020,Hungarian Grand Prix,Hungaroring,2,31,15:57:59,21.86,21860
1898,77,BOT,Valtteri Bottas,2020,Hungarian Grand Prix,Hungaroring,2,33,15:59:47,21.644,21644
1899,23,ALB,Alexander Albon,2020,Hungarian Grand Prix,Hungaroring,2,34,16:01:43,22.174,22174
1900,18,STR,Lance Stroll,2020,Hungarian Grand Prix,Hungaroring,2,35,16:02:34,22.534,22534
1901,20,MAG,Kevin Magnussen,2020,Hungarian Grand Prix,Hungaroring,1,35,16:03:02,23.621,23621
1902,11,PER,Sergio Pérez,2020,Hungarian Grand Prix,Hungaroring,2,35,16:03:08,22.051,22051
1903,4,NOR,Lando Norris,2020,Hungarian Grand Prix,Hungaroring,2,35,16:03:33,22.742,22742
1904,33,VER,Max Verstappen,2020,Hungarian Grand Prix,Hungaroring,2,36,16:03:38,21.268,21268
1905,44,HAM,Lewis Hamilton,2020,Hungarian Grand Prix,Hungaroring,2,37,16:04:39,22.264,22264
1906,55,SAI,Carlos Sainz,2020,Hungarian Grand Prix,Hungaroring,2,40,16:10:06,22.438,22438
1907,77,BOT,Valtteri Bottas,2020,Hungarian Grand Prix,Hungaroring,3,49,16:21:27,21.572,21572
1908,63,RUS,George Russell,2020,Hungarian Grand Prix,Hungaroring,3,50,16:24:28,22.048,22048
1909,18,STR,Lance Stroll,2020,Hungarian Grand Prix,Hungaroring,3,52,16:25:54,22.057,22057
1910,44,HAM,Lewis Hamilton,2020,Hungarian Grand Prix,Hungaroring,3,66,16:43:33,22.426,22426
1911,23,ALB,Alexander Albon,2020,British Grand Prix,Silverstone Circuit,1,6,14:26:01,28.834,28834
1912,4,NOR,Lando Norris,2020,British Grand Prix,Silverstone Circuit,1,12,14:35:24,30.289,30289
1913,31,OCO,Esteban Ocon,2020,British Grand Prix,Silverstone Circuit,1,12,14:35:26,30.768,30768
1914,63,RUS,George Russell,2020,British Grand Prix,Silverstone Circuit,1,12,14:35:36,29.302,29302
1915,44,HAM,Lewis Hamilton,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:01,28.805,28805
1916,77,BOT,Valtteri Bottas,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:06,30.571,30571
1917,33,VER,Max Verstappen,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:10,28.208,28208
1918,16,LEC,Charles Leclerc,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:21,29.52,29520
1919,55,SAI,Carlos Sainz,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:27,28.487,28487
1920,18,STR,Lance Stroll,2020,British Grand Prix,Silverstone Circuit,1,13,14:37:32,28.716,28716
1921,23,ALB,Alexander Albon,2020,British Grand Prix,Silverstone Circuit,2,30,15:08:33,33.308,33308
1922,33,VER,Max Verstappen,2020,British Grand Prix,Silverstone Circuit,2,50,15:38:04,28.273,28273
1923,77,BOT,Valtteri Bottas,2020,British Grand Prix,Silverstone Circuit,2,50,15:38:33,33.602,33602
1924,55,SAI,Carlos Sainz,2020,British Grand Prix,Silverstone Circuit,2,51,15:40:13,36.278,36278
1925,23,ALB,Alexander Albon,2020,British Grand Prix,Silverstone Circuit,1,6,14:22:39,28.417,28417
1926,63,RUS,George Russell,2020,British Grand Prix,Silverstone Circuit,1,8,14:25:59,28.391,28391
1927,20,MAG,Kevin Magnussen,2020,British Grand Prix,Silverstone Circuit,1,9,14:27:31,28.934,28934
1928,4,NOR,Lando Norris,2020,British Grand Prix,Silverstone Circuit,1,12,14:31:56,27.949,27949
1929,77,BOT,Valtteri Bottas,2020,British Grand Prix,Silverstone Circuit,1,13,14:33:10,28.408,28408
1930,44,HAM,Lewis Hamilton,2020,British Grand Prix,Silverstone Circuit,1,14,14:34:45,28.406,28406
1931,27,HUL,Nico Hülkenberg,2020,British Grand Prix,Silverstone Circuit,1,15,14:36:26,28.981,28981
1932,18,STR,Lance Stroll,2020,British Grand Prix,Silverstone Circuit,1,18,14:41:04,28.235,28235
1933,16,LEC,Charles Leclerc,2020,British Grand Prix,Silverstone Circuit,1,18,14:41:13,29.419,29419
1934,20,MAG,Kevin Magnussen,2020,British Grand Prix,Silverstone Circuit,2,20,14:45:03,29.389,29389
1935,55,SAI,Carlos Sainz,2020,British Grand Prix,Silverstone Circuit,1,22,14:47:30,35.864,35864
1936,31,OCO,Esteban Ocon,2020,British Grand Prix,Silverstone Circuit,1,22,14:47:36,28.093,28093
1937,63,RUS,George Russell,2020,British Grand Prix,Silverstone Circuit,2,24,14:51:11,28.331,28331
1938,33,VER,Max Verstappen,2020,British Grand Prix,Silverstone Circuit,1,26,14:53:04,29.115,29115
1939,4,NOR,Lando Norris,2020,British Grand Prix,Silverstone Circuit,2,29,14:58:32,28.874,28874
1940,27,HUL,Nico Hülkenberg,2020,British Grand Prix,Silverstone Circuit,2,30,14:59:44,28.386,28386
1941,23,ALB,Alexander Albon,2020,British Grand Prix,Silverstone Circuit,2,30,15:00:01,27.858,27858
1942,18,STR,Lance Stroll,2020,British Grand Prix,Silverstone Circuit,2,31,15:01:17,27.974,27974
1943,33,VER,Max Verstappen,2020,British Grand Prix,Silverstone Circuit,2,32,15:02:28,28.986,28986
